id,name,code,census_code,block_id,district_id
469549,Malangaon,475696,475696,3707,403
469550,Mirjapur,475697,475697,3707,403
469551,Jetapur,475698,475698,3707,403
469552,Patwar,475699,475699,3707,403
469553,Dagadpura,475700,475700,3707,403
469554,Ratwa,475701,475701,3707,403
469555,Bajattakhurd,475702,475702,3707,403
469556,Bilkuwa,475703,475703,3707,403
469557,Kuwali,475704,475704,3707,403
469558,Jalkheda,475705,475705,3707,403
469559,Bamkaner,475706,475706,3707,403
469560,Bhuwada,475707,475707,3707,403
469561,Kalyanpura,475708,475708,3707,403
469562,Rangaon,475709,475709,3707,403
469563,Kishanpur Khedi,475710,475710,3707,403
469564,Amlatha,475711,475711,3707,403
469565,Rajpura,475712,475712,3707,403
469566,Sarasgaon,475713,475713,3707,403
469567,Thangaon,475714,475714,3707,403
469568,Jhirvi,475715,475715,3707,403
469569,Baykheda,475716,475716,3707,403
469570,Isakpur Khedi,475717,475717,3707,403
469571,Khargone,475718,475718,3707,403
469572,Hanumantya,475719,475719,3702,403
469573,Bhikanyakhedi,475720,475720,3707,403
469574,Dhankhedi,475721,475721,3707,403
469575,Banjari,475722,475722,3707,403
469576,Kuwad,475723,475723,3707,403
469577,Kairva,475724,475724,3707,403
469578,Sulibardi,475725,475725,3707,403
469579,Kalalda,475726,475726,3707,403
469580,Belali,475727,475727,3707,403
469581,Ralamandal,475728,475728,3707,403
469582,Khairwajagir,475729,475729,3707,403
469583,Petlawad,475730,475730,3707,403
469584,Dasai,475731,475731,3707,403
469585,Bhanpura,475732,475732,3707,403
469586,Chauki,475733,475733,3707,403
469587,Bhamori,475734,475734,3707,403
469588,Koriya,475735,475735,3707,403
469589,Dhanora,475736,475736,3707,403
469590,Upadi,475737,475737,3707,403
469591,Dongala,475738,475738,3707,403
469592,Padla,475739,475739,3707,403
469593,Amsi,475740,475740,3707,403
469594,Buharla,475741,475741,3707,403
469595,Malpura,475742,475742,3707,403
469596,Mandawada,475743,475743,3707,403
469597,Sawlakhedi,475744,475744,3707,403
469598,Adabayda,475745,475745,3707,403
469599,Badiya,475746,475746,3707,403
469600,Bhamalawad,475747,475747,3707,403
469601,Pipalya Mota,475748,475748,3707,403
469602,Jamanyamota,475749,475749,3707,403
469603,Amadad,475750,475750,3707,403
469604,Morakhal,475751,475751,3707,403
469605,Karondiya,475752,475752,3702,403
469606,Dhekali,475753,475753,3707,403
469607,Nirgudiya(Girgulla),475754,475754,3707,403
469608,Pathachhoti,475755,475755,3707,403
469609,Pathamoti,475756,475756,3707,403
469610,Chikali,475757,475757,3707,403
469611,Malbihar,475758,475758,3707,403
469612,Umarban Khurd,475759,475759,3707,403
469613,Umarbankalan,475760,475760,3707,403
469614,Khodimoli,475761,475761,3707,403
469615,Madiyapura,475762,475762,3707,403
469616,Dholibawadi,475763,475763,3707,403
469617,Lawani,475764,475764,3707,403
469618,Nildapur,475765,475765,3707,403
469619,Surani,475766,475766,3707,403
469620,Pharaspura,475767,475767,3707,403
469621,Ukhalda,475768,475768,3707,403
469622,Bechkuwa,475769,475769,3707,403
469623,Kachhadad,475770,475770,3707,403
469624,Panjariya,475771,475771,3707,403
469625,Tibardiya,475772,475772,3707,403
469626,Jamanya Khurd,475773,475773,3707,403
469627,Sakalda,475774,475774,3707,403
469628,Karondiya Mota,475775,475775,3707,403
469629,Hasanpur Alias Kalapani,475776,475776,3707,403
469630,Chhitari,475777,475777,3707,403
469631,Kalibawdi,475778,475778,3707,403
469632,Randa,475779,475779,3707,403
469633,Pratappur Dabhya,475780,475780,3707,403
469634,Aharwas,475781,475781,3707,403
469635,Balipur Bujurg,475782,475782,3707,403
469636,Ramadhama,475783,475783,3707,403
469637,Ibrahimpura,475784,475784,3707,403
469638,Utawad,475785,475785,3707,403
469639,Banjari,475786,475786,3707,403
469640,Lunhera Sadak,475787,475787,3702,403
469641,Balipur,475788,475788,3707,403
469642,Dabhad,475789,475789,3707,403
469643,Jamanya,475790,475790,3707,403
469644,Dedagaon,475791,475791,3707,403
469645,Modkanapur,475792,475792,3707,403
469646,Bagadi,475793,475793,3707,403
469647,Birampura,475794,475794,3707,403
469648,Rehmanpura,475795,475795,3707,403
469649,Salepurkhedi,475796,475796,3707,403
469650,Tawalai Buzurg,475797,475797,3707,403
469651,Tawalai Khurd,475798,475798,3707,403
469652,Kothada,475799,475799,3707,403
469653,Mahapura,475800,475800,3707,403
469654,Gogawa,475801,475801,3707,403
469655,Dewalra,475802,475802,3707,403
469656,Rasulpur Bandhav,475803,475803,3699,403
469657,Anupura Bahadar,475804,475804,3699,403
469658,Abdulpur,475805,475805,3699,403
469659,Matabpur(Koymbad),475806,475806,3699,403
469660,Tarapur,475807,475807,3699,403
469661,Tilakpur Alis Bhurighati,475808,475808,3699,403
469662,Umariya,475809,475809,3699,403
469663,Shahpura(Kakarda),475810,475810,3699,403
469664,Mehgaon,475811,475811,3699,403
469665,Sarjapur,475812,475812,3699,403
469666,Hirapur,475813,475813,3699,403
469667,Bagwanya,475814,475814,3699,403
469668,Kachhwanya,475815,475815,3699,403
469669,Ahmadpura,475816,475816,3699,403
469670,Dhapla,475817,475817,3699,403
469671,Kusumla,475818,475818,3699,403
469672,Masidpura,475819,475819,3699,403
469673,Jahangirpura,475820,475820,3699,403
469674,Simrali,475821,475821,3699,403
469675,Faraspura,475822,475822,3699,403
469676,Gujri,475823,475823,3699,403
469677,Hanmantya,475824,475824,3699,403
469678,Dehariya,475825,475825,3699,403
469679,Sadrabad,475826,475826,3699,403
469680,Utawali,475827,475827,3699,403
469681,Chauki,475828,475828,3699,403
469682,Bharudpura,475829,475829,3699,403
469683,Tatapani,475830,475830,3699,403
469684,Piplaj,475831,475831,3699,403
469685,Panchghati,475832,475832,3699,403
469686,Bhandakho,475833,475833,3699,403
469687,Bhainsakho Buzurg,475834,475834,3699,403
469688,Bhainsakho Khurd,475835,475835,3699,403
469689,Lalgarh,475836,475836,3699,403
469690,Kothida,475837,475837,3699,403
469691,Dugni,475838,475838,3699,403
469692,Imlipura,475839,475839,3699,403
469693,Chikatyabad,475840,475840,3699,403
469694,Sirsodiya,475841,475841,3699,403
469695,Basvi,475842,475842,3699,403
469696,Lodhipura,475843,475843,3699,403
469697,Balwari,475844,475844,3699,403
469698,Jetapur,475845,475845,3699,403
469699,Sankota,475846,475846,3699,403
469700,Bhodal,475847,475847,3699,403
469701,Kunda,475848,475848,3699,403
469702,Dudhi,475849,475849,3699,403
469703,Eklara Khurd,475850,475850,3699,403
469704,Dol,475851,475851,3699,403
469705,Padhranya,475852,475852,3699,403
469706,Gyaspur Khedi,475853,475853,3699,403
469707,Jhakrud,475854,475854,3699,403
469708,Patlawad,475855,475855,3699,403
469709,Lohari,475856,475856,3699,403
469710,Semalda,475857,475857,3699,403
469711,Dongargaon,475858,475858,3699,403
469712,Mondla,475859,475859,3699,403
469713,Chandawad,475860,475860,3699,403
469714,Bhawanya Buzurg,475861,475861,3699,403
469715,Dhegda,475862,475862,3699,403
469716,Bhawanya Khurd,475863,475863,3699,403
469717,Pedwi,475864,475864,3699,403
469718,Piplya Kamin,475865,475865,3699,403
469719,Piplya Khut,475866,475866,3699,403
469720,Rupatta,475867,475867,3699,403
469721,Pagara,475868,475868,3699,403
469722,Sadikpur,475869,475869,3699,403
469723,Sarfarabad,475870,475870,3699,403
469724,Eklara Buzurg,475871,475871,3699,403
469725,Khatadgaon,475872,475872,3699,403
469726,Sulgaon,475873,475873,3699,403
469727,Fatyapur,475874,475874,3699,403
469728,Hathnawar,475875,475875,3699,403
469729,Shahpura,475876,475876,3699,403
469730,Dongri Dasauda,475877,475877,3699,403
469731,Degaon,475878,475878,3699,403
469732,Kathora,475879,475879,3699,403
469733,Gulati,475880,475880,3699,403
469734,Bagdialias Sagdi,475881,475881,3699,403
469735,Rampura,475882,475882,3699,403
469736,Nimola,475883,475883,3699,403
469737,Bhawgaon,475884,475884,3699,403
469738,Bagdipura,475885,475885,3699,403
469739,Pipalda Garh,475886,475886,3699,403
469740,Nagjhiri,475887,475887,3699,403
469741,Lunhera Khurd,475888,475888,3699,403
469742,Khal Khurd,475889,475889,3699,403
469743,Sala,475890,475890,3699,403
469744,Gajipura,475891,475891,3699,403
469745,Sundrel,475892,475892,3699,403
469746,Guljhiri,475893,475893,3699,403
469747,Bikhron,475894,475894,3699,403
469748,Palasya,475895,475895,3699,403
469749,Dehiwar,475896,475896,3699,403
469750,Nimarani,475897,475897,3699,403
469751,Balwada,475898,475898,3699,403
469752,Morgadhi,475899,475899,3699,403
469753,Khal Buzurg,475900,475900,3699,403
469754,Beganda,475901,475901,3699,403
469755,Bhatpura,475902,475902,3699,403
469756,Uchawhawad,475903,475903,3699,403
469757,Lasangaon,475904,475904,3699,403
469758,Girota,475905,475905,3741,410
469759,Ambalia,475906,475906,3741,410
469760,Phulan,475907,475907,3741,410
469761,Osra,475908,475908,3741,410
469762,Kulala,475909,475909,3741,410
469763,Garhibilloda,475910,475910,3741,410
469764,Parinalwasa,475911,475911,3741,410
469765,Khanjar Kheda,475912,475912,3741,410
469766,Jalodia Gyan,475913,475913,3741,410
469767,Dharmat,475914,475914,3741,410
469768,Padlya,475915,475915,3741,410
469769,Chadoda,475916,475916,3741,410
469770,Talawali,475917,475917,3741,410
469771,Bahirampur,475918,475918,3741,410
469772,Sironjya,475919,475919,3741,410
469773,Kharsoda,475920,475920,3741,410
469774,Nogawan Khanjar,475921,475921,3741,410
469775,Nolana,475922,475922,3741,410
469776,Bachhoda,475923,475923,3741,410
469777,Ralayta,475924,475924,3741,410
469778,Atyana,475925,475925,3741,410
469779,Akolya,475926,475926,3741,410
469780,Kundhara,475927,475927,3741,410
469781,Bhama Kheda,475928,475928,3741,410
469782,Jalodiya Par,475929,475929,3741,410
469783,Khatwadi,475930,475930,3741,410
469784,Palasiypar,475931,475931,3741,410
469785,Ringanwas,475932,475932,3741,410
469786,Limbodapar,475933,475933,3741,410
469787,Semda,475934,475934,3741,410
469788,Aroda Kot,475935,475935,3741,410
469789,Ektasa,475936,475936,3741,410
469790,Chhoti Kalmer,475937,475937,3741,410
469791,Khireli,475938,475938,3741,410
469792,Dhanya,475939,475939,3741,410
469793,Pelmalpur,475940,475940,3741,410
469794,Runawada,475941,475941,3741,410
469795,Ahirwas,475942,475942,3741,410
469796,Karki,475943,475943,3741,410
469797,Khajraya,475944,475944,3741,410
469798,Begnda,475945,475945,3741,410
469799,Tamalpur,475946,475946,3741,410
469800,Keer Kheda,475947,475947,3741,410
469801,Gokalpur,475948,475948,3741,410
469802,Bhidota,475949,475949,3741,410
469803,Sater,475950,475950,3741,410
469804,Mendakwas,475951,475951,3741,410
469805,Pitawali,475952,475952,3741,410
469806,Farkoda,475953,475953,3741,410
469807,Gudar,475954,475954,3741,410
469808,Chitoda,475955,475955,3741,410
469809,Palsoda,475956,475956,3741,410
469810,Bhil Balodi,475957,475957,3741,410
469811,Kanwasa,475958,475958,3741,410
469812,Chandan Khedi,475959,475959,3741,410
469813,Jamgoda,475960,475960,3741,410
469814,Rudrakhya,475961,475961,3741,410
469815,Karjoda,475962,475962,3741,410
469816,Deora Khedi,475963,475963,3741,410
469817,Sunala,475964,475964,3741,410
469818,Kai,475965,475965,3741,410
469819,Katkoda,475966,475966,3741,410
469820,Kadoda,475967,475967,3741,410
469821,Barda Khedi,475968,475968,3741,410
469822,Kakwa,475969,475969,3741,410
469823,Khimalawda,475970,475970,3741,410
469824,Jalalpura,475971,475971,3741,410
469825,Mundls Kalma,475972,475972,3741,410
469826,Ataheda,475973,475973,3741,410
469827,Ghehun Khedi,475974,475974,3741,410
469828,Ujaliya,475975,475975,3741,410
469829,Khadotya,475976,475976,3741,410
469830,Khandia,475977,475977,3741,410
469831,Banya Khedi,475978,475978,3741,410
469832,Shahpura,475979,475979,3741,410
469833,Chiman Khedi,475980,475980,3741,410
469834,Nandra,475981,475981,3741,410
469835,Nogawan Surf,475982,475982,3741,410
469836,Gangajal Khedi,475983,475983,3741,410
469837,Banedia,475984,475984,3741,410
469838,Birgoda,475985,475985,3741,410
469839,Mundipur,475986,475986,3741,410
469840,Chatwada,475987,475987,3741,410
469841,Jalodiya Panth,475988,475988,3741,410
469842,Harnasa,475989,475989,3741,410
469843,Khadi,475990,475990,3741,410
469844,Giroda,475991,475991,3741,410
469845,Takipura,475992,475992,3741,410
469846,Badoli Hoj,475993,475993,3741,410
469847,Chander,475994,475994,3741,410
469848,Shahawda,475995,475995,3741,410
469849,Baroda Panth,475996,475996,3741,410
469850,Uttarsi,475997,475997,3741,410
469851,Khanpur,475998,475998,3741,410
469852,Shivgarh,475999,475999,3741,410
469853,Sagdod,476000,476000,3741,410
469854,Agradi,476001,476001,3741,410
469855,Chiklonda,476002,476002,3741,410
469856,Doltabad,476003,476003,3741,410
469857,Rangwasa,476004,476004,3741,410
469858,Jhalariya,476005,476005,3741,410
469859,Dhureri,476006,476006,3741,410
469860,Rawad,476007,476007,3741,410
469861,Sanawda,476008,476008,3741,410
469862,Amli,476009,476009,3741,410
469863,Chand Khedi,476010,476010,3741,410
469864,Datoda,476011,476011,3741,410
469865,Manpura,476012,476012,3741,410
469866,Medat,476013,476013,3741,410
469867,Rambadodiya,476014,476014,3741,410
469868,Sejwani,476015,476015,3741,410
469869,Osrod,476016,476016,3741,410
469870,Ghatabillod,476017,476017,3741,410
469871,Tajkhedi,476018,476018,3741,410
469872,Methwada,476019,476019,3741,410
469873,Sangvi,476020,476020,3741,410
469874,Ambapura,476021,476021,3741,410
469875,Karwasa,476022,476022,3741,410
469876,Kishanpura,476023,476023,3741,410
469877,Kalibillod,476024,476024,3741,410
469878,Pirpipliya,476025,476025,3741,410
469879,Ranmalbiluod,476026,476026,3741,410
469880,Salampur,476027,476027,3741,410
469881,Kalasura,476028,476028,3741,410
469882,Khatediya Sarang,476029,476029,3741,410
469883,Badipura,476030,476030,3741,410
469884,Mothala,476031,476031,3741,410
469885,Boriya,476032,476032,3741,410
469886,Borsi,476033,476033,3741,410
469887,Rampuria,476034,476034,3741,410
469888,Lalendipura,476035,476035,3741,410
469889,Rolai,476036,476036,3741,410
469890,Aurangpura,476037,476037,3741,410
469891,Rayatpura,476038,476038,3741,410
469892,Muradpura,476039,476039,3741,410
469893,Galonda,476040,476040,3741,410
469894,Pipliya Jhagdu,476041,476041,3741,410
469895,Bijepur,476042,476042,3741,410
469896,Betma Khurd,476043,476043,3741,410
469897,Bhawargarh,476044,476044,3741,410
469898,Machal,476045,476045,3741,410
469899,Mohna,476046,476046,3741,410
469900,Dharwara,476047,476047,3741,410
469901,Chirakhan,476048,476048,3741,410
469902,Bajrangpura,476049,476049,3741,410
469903,Dhannad,476050,476050,3741,410
469904,Bagoda,476051,476051,3741,410
469905,Arniya,476052,476052,3741,410
469906,Ahir Khedi,476053,476053,3741,410
469907,Badodiya,476054,476054,3741,410
469908,Sumatha,476055,476055,3741,410
469909,Piploda,476056,476056,3741,410
469910,Murkheda,476057,476057,3741,410
469911,Hasnabad,476058,476058,3741,410
469912,Agra,476059,476059,3741,410
469913,Ushapura,476060,476060,3741,410
469914,Paladi,476061,476061,3741,410
469915,Mirjapur,476062,476062,3741,410
469916,Amba Khedi,476063,476063,3741,410
469917,Badodiya Panth,476064,476064,3741,410
469918,Londiya Alias Mohammadpur,476065,476065,3741,410
469919,Gulawat,476066,476066,3741,410
469920,Singawda,476067,476067,3741,410
469921,Sikandari,476068,476068,3741,410
469922,Nogawan,476069,476069,3741,410
469923,Atawada,476070,476070,3741,410
469924,Akasoda,476071,476071,3741,410
469925,Neori,476072,476072,3741,410
469926,Ajnda,476073,476073,3741,410
469927,Karadiya,476074,476074,3741,410
469928,Gohan,476075,476075,3741,410
469929,Dansari,476076,476076,3741,410
469930,Palasiya,476077,476077,3741,410
469931,Kankariya Pal,476078,476078,3744,410
469932,Nahar Kheda,476079,476079,3744,410
469933,Jinda Kheda,476080,476080,3744,410
469934,Basandra,476081,476081,3744,410
469935,Jamburdi Sarwar,476082,476082,3744,410
469936,Ajnoti,476083,476083,3744,410
469937,Mangaliya Arniya,476084,476084,3744,410
469938,Badarkha,476085,476085,3744,410
469939,Khajuriya,476086,476086,3744,410
469940,Kankariya Bordiya,476087,476087,3744,410
469941,Sagwal,476088,476088,3744,410
469942,Mata Barodi,476089,476089,3744,410
469943,Merkhedi,476090,476090,3744,410
469944,Baghana,476091,476091,3744,410
469945,Pitawali,476092,476092,3744,410
469946,Satlana,476093,476093,3744,410
469947,Kharwa Khedi,476094,476094,3744,410
469948,Paliya Haidar,476095,476095,3744,410
469949,Puwarda Junarda,476096,476096,3744,410
469950,Alwasa,476097,476097,3744,410
469951,Rewati,476098,476098,3744,410
469952,Fulkaradiya,476099,476099,3742,410
469953,Gurda Khedi,476100,476100,3742,410
469954,Rojadi,476101,476101,3742,410
469955,Kalmer Badi,476102,476102,3742,410
469956,Mali Badodia,476103,476103,3742,410
469957,Jamburdi Hapsi,476104,476104,3742,410
469958,Pipalya Tafa,476105,476105,3742,410
469959,Higonya Khurd,476106,476106,3742,410
469960,Songir,476107,476107,3742,410
469961,Limbodagari,476108,476108,3742,410
469962,Budhania,476109,476109,3742,410
469963,Palakhedi,476110,476110,3742,410
469964,Bangarda Bada (Ct),476111,476111,3742,410
469965,Tigaria Badshah (Og),476112,476112,3742,410
469966,Ralamandal,476113,476113,3744,410
469967,Gulawat,476114,476114,3744,410
469968,Balria,476115,476115,3744,410
469969,Chitoda,476116,476116,3744,410
469970,Tumani,476117,476117,3744,410
469971,Magar Khedi,476118,476118,3744,410
469972,Sinnod,476119,476119,3744,410
469973,Mandot,476120,476120,3744,410
469974,Daya Kheda,476121,476121,3744,410
469975,Nagpur,476122,476122,3744,410
469976,Mukata,476123,476123,3744,410
469977,Mala Khedi,476124,476124,3744,410
469978,Panchola,476125,476125,3744,410
469979,Hindoliya,476126,476126,3744,410
469980,Thira Khedi,476127,476127,3744,410
469981,Titawada,476128,476128,3744,410
469982,Lohagal,476129,476129,3744,410
469983,Shahda,476130,476130,3744,410
469984,Bawalya Khedi,476131,476131,3744,410
469985,Barodiya Khan,476132,476132,3744,410
469986,Kithoda,476133,476133,3744,410
469987,Chimli,476134,476134,3744,410
469988,Panod,476135,476135,3744,410
469989,Siloda Khurd,476136,476136,3744,410
469990,Biloda Nayata,476137,476137,3744,410
469991,Simrod,476138,476138,3744,410
469992,Maharajganj,476139,476139,3744,410
469993,Khanda Khedi,476140,476140,3744,410
469994,Solsindi,476141,476141,3744,410
469995,Jamodi,476142,476142,3744,410
469996,Sura Khedi,476143,476143,3744,410
469997,Kudana,476144,476144,3744,410
469998,Gawala,476145,476145,3744,410
469999,Lala Kheda,476146,476146,3744,410
470000,Kayasth Khedi,476147,476147,3744,410
470001,Ugam Khedi,476148,476148,3744,410
470002,Bisa Khedi,476149,476149,3744,410
470003,Khamod Kamalya,476150,476150,3744,410
470004,Takun,476151,476151,3744,410
470005,Kamalya Kheda,476152,476152,3744,410
470006,Dhaturia,476153,476153,3744,410
470007,Balodatakun,476154,476154,3744,410
470008,Ajnod,476155,476155,3744,410
470009,Balghara,476156,476156,3744,410
470010,Ghatgara,476157,476157,3744,410
470011,Khamod Anjana,476158,476158,3744,410
470012,Piplai,476159,476159,3744,410
470013,Bhada Khedi,476160,476160,3744,410
470014,Rangkaradiya,476161,476161,3744,410
470015,Khatediya Bajjat,476162,476162,3744,410
470016,Hariya Khedi,476163,476163,3744,410
470017,Bibikhedi,476164,476164,3744,410
470018,Ratan Khedi,476165,476165,3744,410
470019,Pipalya Kayasth,476166,476166,3744,410
470020,Bardari,476167,476167,3744,410
470021,Bhawrasla,476168,476168,3744,410
470022,Kumerdi,476169,476169,3744,410
470023,Bhangya,476170,476170,3744,410
470024,Jakhiya,476171,476171,3744,410
470025,Magar Kheda,476172,476172,3744,410
470026,Baroli,476173,476173,3744,410
470027,Ringnodiya,476174,476174,3744,410
470028,Muradpura,476175,476175,3744,410
470029,Barodiya Ema,476176,476176,3744,410
470030,Mawala Khedi,476177,476177,3744,410
470031,Solsinda,476178,476178,3744,410
470032,Kattkya,476179,476179,3744,410
470033,Brahman Khedi,476180,476180,3744,410
470034,Rajoda,476181,476181,3744,410
470035,Siloda Buzurg,476182,476182,3744,410
470036,Baloda,476183,476183,3744,410
470037,Deoli,476184,476184,3744,410
470038,Lakhman Khedi,476185,476185,3744,410
470039,Kajlana,476186,476186,3744,410
470040,Tarana,476187,476187,3744,410
470041,Darjikaradia,476188,476188,3744,410
470042,Shahna,476189,476189,3744,410
470043,Mali Khedi,476190,476190,3744,410
470044,Patwa Khedi,476191,476191,3744,410
470045,Kadwa,476192,476192,3744,410
470046,Brahman Pipalya,476193,476193,3744,410
470047,Mundla Husain,476194,476194,3744,410
470048,Jetpura,476195,476195,3744,410
470049,Amli Kheda,476196,476196,3744,410
470050,Dhan Khedi,476197,476197,3744,410
470051,Todi,476198,476198,3744,410
470052,Khakrod,476199,476199,3744,410
470053,Rampipalya,476200,476200,3744,410
470054,Padariya Bajrang,476201,476201,3744,410
470055,Panchderiya,476202,476202,3744,410
470056,Jassa Karadiya,476203,476203,3744,410
470057,Gari Pipalya,476204,476204,3744,410
470058,Biju Khedi,476205,476205,3744,410
470059,Dhabli,476206,476206,3744,410
470060,Mundlabag,476207,476207,3744,410
470061,Rahu Khedi,476208,476208,3744,410
470062,Sula Khedi,476209,476209,3744,410
470063,Lasudiya Parmar,476210,476210,3744,410
470064,Kadwali Buzurg,476211,476211,3744,410
470065,Kadwali Khurd,476212,476212,3744,410
470066,Bisa Khedi,476213,476213,3744,410
470067,Melkalma,476214,476214,3744,410
470068,Vyas Khedi,476215,476215,3744,410
470069,Faraspur,476216,476216,3744,410
470070,Bhondwas,476217,476217,3744,410
470071,Mandlawada,476218,476218,3744,410
470072,Palasiya,476219,476219,3744,410
470073,Silotiya,476220,476220,3744,410
470074,Baroda Arjun,476221,476221,3744,410
470075,Pirkaradiya,476222,476222,3744,410
470076,Dakachya,476223,476223,3744,410
470077,Barlai Jagir,476224,476224,3744,410
470078,Budhi Barlai,476225,476225,3744,410
470079,Puwardadai,476226,476226,3744,410
470080,Puwarda Happa,476227,476227,3744,410
470081,Machhu Khedi,476228,476228,3744,410
470082,Makodiya,476229,476229,3744,410
470083,Hatuniya,476230,476230,3744,410
470084,Guran,476231,476231,3744,410
470085,Badodia Panth,476232,476232,3744,410
470086,Budhanya Panth,476233,476233,3744,410
470087,Hansa Khedi,476234,476234,3744,410
470088,Potlod,476235,476235,3744,410
470089,Khalkhala,476236,476236,3744,410
470090,Kachhalya,476237,476237,3744,410
470091,Manglaya Sadak (Ct),476238,476238,3744,410
470092,Nainod,476239,476239,3742,410
470093,Kordia Barda,476240,476240,3742,410
470094,Nawda Panth,476241,476241,3742,410
470095,Sindoda (Talawali Kachra),476242,476242,3742,410
470096,Rinjlai,476243,476243,3742,410
470097,Sanawalya Khedi,476244,476244,3742,410
470098,Bisanawada,476245,476245,3742,410
470099,Dharnawad,476246,476246,3742,410
470100,Kalaria,476247,476247,3742,410
470101,Shri Ram Talawali(Kachra),476248,476248,3742,410
470102,Sindodi,476249,476249,3742,410
470103,Narlai,476250,476250,3742,410
470104,Moklai,476251,476251,3742,410
470105,Dehri,476252,476252,3742,410
470106,Rangwasa,476253,476253,3742,410
470107,Sukhniwas,476254,476254,3742,410
470108,Kalod Kartal,476255,476255,3742,410
470109,Machla,476256,476256,3742,410
470110,Morod,476257,476257,3742,410
470111,Umri Kheda,476258,476258,3742,410
470112,Ralamandal,476259,476259,3742,410
470113,Mirjapur,476260,476260,3742,410
470114,Asrawad Khurd,476261,476261,3742,410
470115,Bilawali,476262,476262,3742,410
470116,Fatan Khedi,476263,476263,3742,410
470117,Nihalpur Mundi,476264,476264,3742,410
470118,Arandia,476265,476265,3742,410
470119,Maya Khedi,476266,476266,3742,410
470120,Kalod Hala,476267,476267,3742,410
470121,Shakkar Khedi,476268,476268,3742,410
470122,Balya Kheda,476269,476269,3742,410
470123,Panod,476270,476270,3742,410
470124,Nignoti,476271,476271,3742,410
470125,Jagmalpipalya,476272,476272,3742,410
470126,Khatipiplya,476273,476273,3742,410
470127,Shakkar Khedi (Haran Khedi),476274,476274,3742,410
470128,Jalod Keu,476275,476275,3742,410
470129,Jani,476276,476276,3742,410
470130,Baroda Kara,476277,476277,3742,410
470131,Baroda Daulat,476278,476278,3742,410
470132,Semalya Chau,476279,476279,3742,410
470133,Garya,476280,476280,3742,410
470134,Bhokhakhedi,476281,476281,3742,410
470135,Khemana,476282,476282,3742,410
470136,Upadinatha,476283,476283,3742,410
470137,Higonya,476284,476284,3742,410
470138,Bisan Kheda,476285,476285,3742,410
470139,Burana Khedi,476286,476286,3742,410
470140,Sahu Khedi,476287,476287,3742,410
470141,Chhitkana,476288,476288,3742,410
470142,Khatri Khedi,476289,476289,3742,410
470143,Begam Khedi,476290,476290,3742,410
470144,Jhalaria,476291,476291,3742,410
470145,Chauhan Khedi,476292,476292,3742,410
470146,Ramgarh,476293,476293,3742,410
470147,Ambamolya,476294,476294,3742,410
470148,Garipipalya,476295,476295,3742,410
470149,Hashakhedi,476296,476296,3742,410
470150,Asrawad Buzurg,476297,476297,3742,410
470151,Badia Keema,476298,476298,3742,410
470152,Mali Khedi,476299,476299,3742,410
470153,Deoguradia,476300,476300,3742,410
470154,Mundla Nayata,476301,476301,3742,410
470155,Dudhia,476302,476302,3742,410
470156,Sanawadia,476303,476303,3742,410
470157,Umaria Khurd,476304,476304,3742,410
470158,Jamnya Khurd,476305,476305,3742,410
470159,Bihdia,476306,476306,3742,410
470160,Tillor Khurd,476307,476307,3742,410
470161,Kacharod,476308,476308,3742,410
470162,Tinchha,476309,476309,3742,410
470163,Berchha,476310,476310,3742,410
470164,Kapalya Khedi,476311,476311,3742,410
470165,Songuradiya,476312,476312,3742,410
470166,Dhamnay,476313,476313,3742,410
470167,Ujjaini,476314,476314,3742,410
470168,Sonway,476315,476315,3742,410
470169,Mundla Dosdar,476316,476316,3742,410
470170,Rajdhara,476317,476317,3742,410
470171,Pipalda,476318,476318,3742,410
470172,Chikatiya,476319,476319,3742,410
470173,Kevadia,476320,476320,3742,410
470174,Tillor Buzurg,476321,476321,3742,410
470175,Muhadi,476322,476322,3742,410
470176,Sahu Khedi,476323,476323,3742,410
470177,Ghudia,476324,476324,3742,410
470178,Jamaniya,476325,476325,3742,410
470179,Sarolia,476326,476326,3742,410
470180,Nayapura,476327,476327,3742,410
470181,Kampel,476328,476328,3742,410
470182,Piwday,476329,476329,3742,410
470183,Khudel Khurd,476330,476330,3742,410
470184,Mundal Jetkaran,476331,476331,3742,410
470185,Khudel Buzurg,476332,476332,3742,410
470186,Sindhi Baroda,476333,476333,3742,410
470187,Kajipalasiya,476334,476334,3742,410
470188,Ramu Khedi,476335,476335,3742,410
470189,Dhaturia,476336,476336,3742,410
470190,Dandala Khedi,476337,476337,3742,410
470191,Goga Khedi,476338,476338,3742,410
470192,Set Khedi,476339,476339,3742,410
470193,Asakhedi,476340,476340,3742,410
470194,Mundi,476341,476341,3742,410
470195,Ankya,476342,476342,3742,410
470196,Aranya,476343,476343,3742,410
470197,Dhulet,476344,476344,3742,410
470198,Bawalya Khurd,476345,476345,3742,410
470199,Bawalya Buzurg,476346,476346,3742,410
470200,Kaku Khedi,476347,476347,3742,410
470201,Morodhat,476348,476348,3742,410
470202,Lasudiya Anant,476349,476349,3742,410
470203,Phali,476350,476350,3742,410
470204,Gehli,476351,476351,3742,410
470205,Digwal,476352,476352,3742,410
470206,Shahdadeo,476353,476353,3742,410
470207,Undal,476354,476354,3742,410
470208,Pedmi,476355,476355,3742,410
470209,Semalya Raimal,476356,476356,3742,410
470210,Khandel,476357,476357,3742,410
